Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
0.002983230590820312;125.0167007446289;1.7974472045898438;65;
0.002859405517578125;109.13116455078125;1.5953521728515625;65;
0.0029745292663574223;117.49163055419922;1.7364501953125;65;
0.0028494186401367173;108.04757690429688;1.5855712890625;65;
0.0028442832946777366;108.05036926269531;1.5832443237304688;65;
0.0029797531127929676;113.70488739013672;1.6596145629882812;65;
0.003109968566894529;129.53034210205078;1.8579788208007812;65.5;
0.0028464912414550778;108.07784271240234;1.585113525390625;65.5;
0.0029192787170410177;115.5698471069336;1.7061767578125;65.5;
0.0029026962280273433;110.29252624511719;1.6139755249023438;65.5;
0.002845260620117189;108.10205841064453;1.5851058959960938;65.5;
0.002863765716552731;108.981689453125;1.5990829467773438;66;
0.002958732604980467;124.11006164550781;1.7797470092773438;65.5;
0.002844054412841801;107.7579345703125;1.5809173583984375;65;
0.0029625343322753905;117.01107025146484;1.7322540283203125;65;
0.0028456451416015577;108.06387329101562;1.58697509765625;65;
0.0028465538024902357;108.00939178466797;1.583709716796875;65;
0.0028546516418457013;108.42243194580078;1.587432861328125;65;
0.002956433868408201;123.36500549316406;1.7760238647460938;65.5;
0.0029124664306640624;111.19171142578125;1.6191024780273438;65.5;
0.0029183715820312595;115.25739288330078;1.7071075439453125;64.5;
0.0028452827453613327;108.08203125;1.585113525390625;64;
0.002851266479492187;109.13815307617188;1.5888290405273438;64.5;
0.002901584625244147;110.3432846069336;1.6130447387695312;64.5;
0.0029970779418945354;126.38667297363281;1.8142166137695312;64.5;
0.0028555305480957027;109.89578247070312;1.5920867919921875;65;
0.0029350311279296853;116.53050231933594;1.7136306762695312;64.5;
0.002847607421875009;108.07738494873047;1.5860366821289062;64.5;
0.002845641326904305;108.13604736328125;1.5841751098632812;65;
0.002843898773193354;108.02848815917969;1.5827789306640625;64.5;
0.002972634887695308;124.83602142333984;1.7913970947265625;64.5;
0.002859197998046875;108.37260437011719;1.5897598266601562;64.5;
0.002935060882568355;115.73236846923828;1.7061767578125;65;
0.0028468017578124893;108.05782318115234;1.5846405029296875;65.5;
0.0028454902648925723;108.01358032226562;1.5841827392578125;65;
0.002849490356445314;109.10974884033203;1.6009368896484375;65;
0.0029623596191406254;122.84066772460938;1.7732315063476562;65;
0.002857006835937509;111.73607635498047;1.6433181762695312;66;
0.002936919403076166;113.17449188232422;1.6675262451171875;66;
0.00285214233398437;109.12977600097656;1.5911636352539062;65.5;
0.0028442070007324294;107.75607299804688;1.5790481567382812;65.5;
0.002860485839843746;112.56866455078125;1.6507644653320312;66;
0.0029482757568359275;118.95054626464844;1.713623046875;66.5;
0.002869074249267578;113.48509216308594;1.6712570190429688;66;
0.002920242309570331;110.81266784667969;1.6288833618164062;65.5;
0.00285034866333006;108.03965759277344;1.5851058959960938;65;
0.002844042205810554;108.0745849609375;1.5841751098632812;65;
0.0028730026245117057;116.00804138183594;1.6977920532226562;65.5;
0.002947411346435558;116.6227035522461;1.6796417236328125;66;
0.002874682617187485;113.45901489257812;1.6763763427734375;65;
0.0029151741027831912;109.77983093261719;1.6242218017578125;64.5;
0.0028467178344726562;108.04571533203125;1.5851058959960938;65;
0.0028435134887695446;108.04013061523438;1.583709716796875;65;
0.002884697723388674;119.03250122070312;1.7085037231445312;65;
0.0029170837402343885;112.91278839111328;1.6582183837890625;65;
0.002895172882080077;115.72864532470703;1.6922073364257812;64.5;
0.002892861938476571;109.17074584960938;1.6107177734375;64.5;
0.0028531837463378895;108.83081817626953;1.5883712768554688;64.5;
0.002849686431884768;108.8531723022461;1.5888290405273438;64.5;
0.0029065132141113115;121.88652801513672;1.7518157958984375;65.5;
0.002933595275878914;110.851318359375;1.6358642578125;65.5;
0.002876107025146485;115.33049774169922;1.6810302734375;65.5;
0.0028948692321777436;109.55632019042969;1.61444091796875;65;
0.00284624328613281;108.07318878173828;1.583709716796875;64;
0.002844836425781261;108.02289581298828;1.5846405029296875;64;
0.002901018524169907;121.18850708007812;1.742034912109375;65;
0.002897361755371086;109.72628021240234;1.6186370849609375;65.5;
0.0028948745727538916;114.75774383544922;1.68988037109375;64.5;
0.0028698493957519666;108.71440124511719;1.603271484375;64;
0.0028559455871582096;108.32650756835938;1.587432861328125;64;
0.002857024383544904;108.9747085571289;1.5883636474609375;64.5;
0.002917955780029291;121.97919464111328;1.7532119750976562;64.5;
0.0028863006591796914;109.71044921875;1.608856201171875;64.5;
0.002877806854248044;114.79033660888672;1.6814956665039062;64.5;
0.0028919998168945305;109.09158325195312;1.6102523803710938;64.5;
0.0028504455566406295;108.16399383544922;1.5860366821289062;65;
0.002845551300048821;107.996826171875;1.5832443237304688;65;
0.0029106170654296937;122.01085662841797;1.7522811889648438;65;
0.002887596130371095;109.21173095703125;1.6079177856445312;65;
0.0029064834594726696;115.1637954711914;1.6973342895507812;64.5;
0.002858171844482421;108.59891510009766;1.5939559936523438;64;
0.0028455886840820233;108.01265716552734;1.5841751098632812;64.5;
0.0028455978393554515;108.01264953613281;1.5841751098632812;64.5;
0.002939644622802745;123.2672119140625;1.7657852172851562;64;
0.0028695648193359513;109.17494201660156;1.603729248046875;64;
0.002895355224609375;114.5346908569336;1.684295654296875;64;
0.0028759254455566485;108.78285217285156;1.6032638549804688;64;
0.0028444465637206817;108.03826141357422;1.583709716796875;64;
0.002847032165527341;108.02383422851562;1.5841751098632812;64;
0.002920501708984391;123.02972412109375;1.7602005004882812;64;
0.002874966430664039;108.8992691040039;1.6032638549804688;64;
0.0029220191955566244;115.92375183105469;1.7071151733398438;64;
0.002846503448486304;108.02522277832031;1.5851058959960938;64.5;
0.002845349121093743;108.03221130371094;1.5832443237304688;65;
0.002846926879882805;108.05316925048828;1.5846405029296875;65;
0.0029392265319824196;122.96918487548828;1.767181396484375;65;
0.002860801696777382;108.68972778320312;1.5934829711914062;64.5;
0.0029357292175292704;116.18032836914062;1.713165283203125;64;
0.0028635917663574206;108.5369873046875;1.59814453125;64;
0.0028435401916503955;107.70997619628906;1.5785903930664062;64;
0.002846164703369125;108.02522277832031;1.5851058959960938;64.5;
0.002938585662841775;123.89865112304688;1.7736968994140625;64.5;
