Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
0.44730048828125035;18443.8359375;269.3525390625;65;
0.4322674804687505;16395.2294921875;240.9814453125;65;
0.44193339843749957;17390.265625;256.41796875;65;
0.45602617187500005;17323.15234375;253.916015625;64.5;
0.43247353515624987;16436.59375;241.0400390625;65;
0.44602109374999976;18433.5234375;266.0146484375;65;
0.4334147460937512;16550.3203125;241.5771484375;65;
0.44840498046874977;17642.03515625;259.81640625;65;
0.43291318359375097;16519.802734375;240.9814453125;65;
0.45491435546875003;17287.150390625;253.2587890625;65;
0.44834414062500016;18619.19140625;268.1015625;65.5;
0.43265986328125017;16438.3818359375;241.2783203125;66.5;
0.4412217773437508;17449.87109375;255.703125;66;
0.4334785156249996;16460.4365234375;241.4580078125;66.5;
0.43253232421875154;16413.2890625;240.8623046875;66;
0.4462748046874996;18383.455078125;266.4912109375;65.5;
0.43222617187500134;16386.7060546875;240.5048828125;66;
0.44376816406250086;17419.8896484375;257.193359375;65.5;
0.4319027343750008;16396.5400390625;240.623046875;65.5;
0.4324560546875009;16401.7265625;241.0400390625;66;
0.44637636718750073;18383.75390625;265.7763671875;66;
0.4324208984374991;16382.5927734375;241.041015625;64.5;
0.44198867187500035;17291.740234375;255.46484375;65.5;
0.43277871093749987;16447.263671875;241.279296875;66;
0.4330530273437514;16447.0244140625;240.7421875;64.5;
0.44571650390625095;18446.0400390625;265.59765625;65;
0.43243388671874783;16403.275390625;240.98046875;65;
0.4436208007812503;17506.7333984375;256.716796875;65;
0.43270791015624965;16458.6484375;240.921875;65.5;
0.43197949218750153;16407.5673828125;240.265625;65;
0.4459709960937488;18346.2626953125;265.7763671875;65.5;
0.45039726562499993;17064.4091796875;250.5771484375;66;
0.4430559570312518;17468.5263671875;256.5966796875;64.5;
0.4334017578125007;16456.025390625;240.861328125;66;
0.43229677734375116;16400.4150390625;240.2060546875;65.5;
0.4459123046875;18383.8134765625;265.7763671875;65;
0.43457011718749783;16619.22265625;242.5302734375;66;
0.44435917968749905;17495.765625;257.7294921875;66.5;
0.4323549804687481;16434.568359375;240.8623046875;64.5;
0.4325622070312498;16436.4150390625;240.8017578125;65;
0.4507063476562507;18548.3212890625;269.4716796875;64;
0.43562285156249914;16511.2783203125;242.8291015625;64.5;
0.4437083007812497;17474.1298828125;257.6103515625;65;
0.43417861328125085;17240.123046875;242.4111328125;66;
0.43212890625;16438.859375;241.1591796875;65.5;
0.44771396484375003;18470.5380859375;266.849609375;64;
0.434124121093749;16467.2900390625;241.45703125;65;
0.4437869140624997;17472.69921875;257.96875;65.5;
0.43406162109375046;16600.8642578125;242.1728515625;65;
0.43266591796875176;16428.7861328125;240.68359375;65.5;
0.4462997070312511;18483.1142578125;266.3720703125;65;
0.43270878906249877;16442.6142578125;241.3984375;64.5;
0.44196240234374784;17418.0419921875;256.8955078125;65;
0.4326692382812496;16435.939453125;241.0400390625;63.5;
0.43242675781249673;16457.1572265625;240.9814453125;64;
0.4459169921874988;18369.0322265625;266.07421875;64;
0.43297167968750117;16461.6279296875;240.921875;64.5;
0.44349707031249963;17444.505859375;257.55078125;65;
0.43276416015624974;16498.224609375;240.8623046875;65;
0.43336503906249746;16545.5517578125;241.337890625;64.5;
0.44535556640625273;18399.966796875;265.1806640625;63.5;
0.4352140624999947;16533.2724609375;243.0078125;65;
0.4425149414062446;17400.578125;256.8359375;64.5;
0.43284355468750135;16427.1171875;240.98046875;65;
0.43312070312499884;16501.2646484375;240.68359375;65;
0.4467842773437525;18427.32421875;267.5048828125;64.5;
0.4350625000000008;16520.8154296875;242.11328125;64;
0.4427428710937491;17381.8623046875;256.955078125;64.5;
0.4324474609375031;16451.5546875;240.9814453125;64.5;
0.43293066406249636;16440.8857421875;240.7421875;65;
0.4448171875;18313.7783203125;265.12109375;64.5;
0.4355174804687536;16503.4111328125;242.5908203125;64.5;
0.4421278320312467;17339.125;256.060546875;64.5;
0.4337788085937504;16454.7734375;241.755859375;64.5;
0.4323262695312522;16400.056640625;240.0869140625;64;
0.4459751953124993;18324.447265625;265.59765625;64.5;
0.4371511718750014;16540.7236328125;242.9482421875;65;
0.4431315429687501;17445.1015625;257.07421875;65.5;
0.432749023437502;16408.5205078125;240.98046875;65;
0.4327208007812544;16472.953125;240.6826171875;65;
0.4434946289062509;18339.52734375;264.46484375;64.5;
0.4363182617187533;16562.8369140625;243.1865234375;64.5;
0.4419614257812512;17377.15234375;256.2998046875;65.5;
0.43165507812500437;16397.494140625;240.7421875;65.5;
0.43184492187499757;16393.2021484375;240.2666015625;65;
0.443823828124998;18349.421875;265.2392578125;64.5;
0.4374347656249995;16659.6337890625;243.8427734375;64;
0.4440013671874965;17529.919921875;257.7890625;65.5;
0.43284521484375205;16450.720703125;241.279296875;64.5;
0.43287802734374736;16409.5341796875;240.6826171875;65.5;
0.4609072265624974;18994.1630859375;274.12109375;65;
0.43528916015625185;16509.55078125;242.76953125;64.5;
0.4416269531249952;17432.40625;256.2392578125;65.5;
0.43261113281249663;16441.125;241.1005859375;65;
0.43249306640625207;16419.0712890625;240.7421875;65.5;
0.4452598632812439;18407.7744140625;266.96875;65;
0.43621083984375275;16519.861328125;243.1865234375;64.5;
0.44203212890625565;17382.875;256.5966796875;65;
0.4334854492187503;16538.3388671875;241.9951171875;65.5;
0.4325183593750026;16444.58203125;240.6826171875;65.5;
0.443452636718753;18333.7451171875;265.0009765625;64.5;
0.4371575195312474;16556.5791015625;243.783203125;64.5;
0.44134199218749615;17301.7529296875;255.822265625;65;
0.43244013671875337;16401.78515625;241.099609375;65;
0.4327596679687531;16429.978515625;240.921875;65;
0.4429021484374971;18273.1875;264.107421875;64.5;
0.4375985351562477;16620.771484375;243.9619140625;64.5;
0.4420994140625041;17408.0888671875;256.2392578125;65;
0.43222558593750193;16403.693359375;240.384765625;65;
0.4339070312500013;16514.318359375;241.875;65;
0.4413879882812495;18232.0009765625;262.7958984375;64.5;
0.44008124999999865;16764.9560546875;245.98828125;64.5;
0.44390742187499654;17565.5625;257.6103515625;65.5;
0.4324324218749993;16431.4091796875;241.279296875;65.5;
0.43252080078124777;16385.0361328125;240.8017578125;65;
0.44180839843750164;18184.97265625;263.3916015625;64.5;
0.43824238281249706;16639.48828125;244.974609375;64.5;
0.4426960937500013;17419.1748046875;257.1337890625;65;
0.43249326171875424;16404.9443359375;241.041015625;65;
0.43214472656250535;16395.7646484375;240.6826171875;64.5;
0.43977158203124844;18137.6474609375;261.8427734375;64;
0.43747431640625223;16535.359375;243.3056640625;64.5;
0.4422304687499974;17393.484375;256.1796875;65.5;
0.43345136718749444;16493.6953125;241.4580078125;65.5;
0.4327742187499979;16441.779296875;240.68359375;65;
0.4425359375000042;18375.111328125;264.107421875;64;
