Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
1.2511178851127609E-05;0.5076713860034943;0.006964892148971558;67;
1.3016611337661726E-05;0.5727873742580414;0.007777959108352661;67.5;
1.2508887052535995E-05;0.506110668182373;0.0069703757762908936;68;
1.2801161408424388E-05;0.5399510860443115;0.007448732852935791;68.5;
1.2521296739578233E-05;0.5170737206935883;0.007006734609603882;69;
1.2499007582664494E-05;0.5084553360939026;0.006950318813323975;68.5;
1.2775042653083809E-05;0.5658570528030396;0.007630646228790283;68;
1.2706831097602844E-05;0.5132101774215698;0.007077664136886597;68.5;
1.2803828716278088E-05;0.5408787429332733;0.007450580596923828;69;
1.2514072656631453E-05;0.5106272399425507;0.006975799798965454;68.5;
1.2521487474441548E-05;0.5110892355442047;0.006975799798965454;68;
1.2471851706504812E-05;0.5067000091075897;0.0069467127323150635;68;
1.3030654191970806E-05;0.5771183967590332;0.0078070759773254395;68;
1.2746798992156999E-05;0.5388414859771729;0.0074069201946258545;68;
1.257272362709046E-05;0.51228067278862;0.00701218843460083;67.5;
1.2489363551139844E-05;0.508924663066864;0.006946682929992676;67.5;
1.2529689073562588E-05;0.508373498916626;0.006972163915634155;66;
1.2971353530883789E-05;0.573433130979538;0.0077943503856658936;66.5;
1.2490847706794718E-05;0.5089628398418427;0.006950348615646362;68.5;
1.2949237227439896E-05;0.5456099212169647;0.007528781890869141;68;
1.2508192658424366E-05;0.5113529860973358;0.006984889507293701;68;
1.2489172816276557E-05;0.5091283917427063;0.006948530673980713;68;
1.2909424304962172E-05;0.5698915421962738;0.007701605558395386;68;
1.2579020857810951E-05;0.5147817730903625;0.007015824317932129;69;
1.2811496853828422E-05;0.5417409539222717;0.00745055079460144;69.5;
1.2492814660072327E-05;0.5082279741764069;0.006953984498977661;68.5;
1.2494912743568382E-05;0.5090938210487366;0.006948500871658325;68;
1.2884068489074716E-05;0.5597852766513824;0.007617920637130737;69;
1.2850752472877533E-05;0.5362057983875275;0.007285028696060181;69.5;
1.343709230422973E-05;0.5664900541305542;0.007792532444000244;67.5;
1.267247498035434E-05;0.5173901915550232;0.007054030895233154;67.5;
1.2857934832573021E-05;0.5236729681491852;0.007168620824813843;69.5;
1.2663793563842782E-05;0.5168918073177338;0.007048547267913818;69;
1.3070228695869434E-05;0.5777568221092224;0.007772535085678101;68.5;
1.26916497945785E-05;0.5348088145256042;0.0073614418506622314;68;
1.2613606452941978E-05;0.5149109363555908;0.007019460201263428;68;
1.2511256337165893E-05;0.5102161169052124;0.0069703757762908936;68.5;
1.2528720498085062E-05;0.5123389065265656;0.006979435682296753;68.5;
1.2996420264244123E-05;0.5730383992195129;0.007783442735671997;69;
1.2500506639480618E-05;0.5105398893356323;0.0069685280323028564;69;
1.335997283458709E-05;0.5607238709926605;0.007730662822723389;69;
1.2522074580192553E-05;0.5102943480014801;0.006975829601287842;68.5;
1.2486153841018621E-05;0.5068491697311401;0.0069467127323150635;68.5;
1.2881815433502257E-05;0.5687074065208435;0.007683396339416504;68.5;
1.2582841515541084E-05;0.5104016363620758;0.007006704807281494;68;
1.2779802083969101E-05;0.540844202041626;0.007426917552947998;68;
1.2501201033592274E-05;0.5098486840724945;0.0069558024406433105;68;
1.2504875659942656E-05;0.5086026787757874;0.006953984498977661;68.5;
1.2627503275871362E-05;0.5381666421890259;0.0073614418506622314;69.5;
1.2871655821800206E-05;0.5449842214584351;0.007375985383987427;69.5;
1.3000881671905505E-05;0.5492406189441681;0.007610619068145752;68;
1.2664261460304266E-05;0.5163788497447968;0.007054030895233154;68;
1.267733573913582E-05;0.5165698230266571;0.007052212953567505;68.5;
