Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
9.21325683593717E-06;0.2949981689453125;0.0046539306640625;57;
9.002685546875486E-06;0.4174613952636719;0.00628662109375;56.5;
9.077453613280315E-06;0.2759056091308594;0.004192352294921875;56.5;
9.272384643555995E-06;0.4246826171875;0.006519317626953125;57;
9.27009582519546E-06;0.3993034362792969;0.005588531494140625;56.5;
9.507369995116755E-06;0.5769500732421875;0.006984710693359375;56;
8.97560119628854E-06;0.27264404296875;0.00418853759765625;56;
9.004211425781353E-06;0.283355712890625;0.004425048828125;56.5;
9.144592285157543E-06;0.2833518981933594;0.004425048828125;57;
8.991241455078014E-06;0.2894096374511719;0.004192352294921875;56.5;
9.13658142089914E-06;0.2786979675292969;0.00395965576171875;56.5;
9.152221679686878E-06;0.2821922302246094;0.006519317626953125;57;
9.027099609376296E-06;0.27310943603515625;0.00418853759765625;57;
9.141540527344075E-06;0.2924346923828125;0.004425048828125;56.5;
8.901214599609311E-06;0.28917694091796875;0.004192352294921875;56.5;
8.883285522461037E-06;0.2835845947265625;0.004421234130859375;57;
9.285736083984933E-06;0.2691497802734375;0.00418853759765625;57;
8.955383300781466E-06;0.29453277587890625;0.004425048828125;56.5;
9.23805236816358E-06;0.2859153747558594;0.00628662109375;56.5;
9.2056274414061E-06;0.2875480651855469;0.004425048828125;56.5;
9.033966064452698E-06;0.270782470703125;0.004192352294921875;56;
9.122467041015533E-06;0.2863807678222656;0.004421234130859375;56.5;
9.001159667967884E-06;0.42328643798828125;0.00628662109375;56.5;
9.269714355468125E-06;0.2889404296875;0.004425048828125;56.5;
9.41352844238165E-06;0.2773017883300781;0.00628662109375;56.5;
9.209060668946903E-06;0.2898712158203125;0.00418853759765625;56.5;
9.326553344726415E-06;0.2868461608886719;0.00418853759765625;56.5;
9.373855590820435E-06;0.4330635070800781;0.00628662109375;57;
9.028625488282163E-06;0.283355712890625;0.004425048828125;57;
9.333419799804551E-06;0.29383087158203125;0.004192352294921875;56.5;
1.3606643676758803E-05;0.4214210510253906;0.006519317626953125;56;
9.13658142089914E-06;0.4155998229980469;0.00628662109375;55.5;
9.178543090819155E-06;0.27474212646484375;0.004425048828125;55.5;
9.152984619141546E-06;0.40628814697265625;0.00628662109375;56;
9.14154052734234E-06;0.2742729187011719;0.00418853759765625;56;
9.152603149414212E-06;0.4172325134277344;0.006519317626953125;56;
