Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
0.41347275390624993;16344.326171875;241.2197265625;64.5;
0.40413574218750004;15476.42578125;225.7822265625;67.5;
0.40367099609375057;15346.6669921875;224.708984375;67;
0.40420849609374976;15576.1435546875;228.4638671875;69.5;
0.41752539062500027;17622.6044921875;250.3984375;70;
0.4095431640624998;16297.7158203125;239.0146484375;68;
0.4077774414062496;15394.1123046875;227.2119140625;68;
0.403430468749999;15315.7314453125;225.1259765625;69;
0.4046716796874996;15436.8486328125;225.603515625;68.5;
0.41640253906249924;17248.5859375;248.849609375;63.5;
0.4037425781249997;15317.8779296875;224.828125;69;
0.41232158203124847;16310.470703125;239.4912109375;69;
0.40342324218750036;15356.1435546875;225.185546875;68.5;
0.4033324218749996;15321.39453125;224.4111328125;68.5;
0.4116671874999991;17097.48828125;245.98828125;68.5;
0.41049775390625065;15530.0693359375;228.822265625;68.5;
0.4128963867187494;16291.6357421875;240.384765625;69;
0.40377617187500014;15322.7060546875;225.0068359375;69;
0.40334560546874876;15315.7919921875;224.6494140625;69;
0.40382666015625013;15341.6005859375;224.8876953125;68.5;
0.4190573242187501;17490.8193359375;251.76953125;68.5;
0.40811953124999967;16268.509765625;237.583984375;69;
0.41018583984375034;15557.904296875;228.5830078125;69;
0.4036090820312488;15321.2158203125;224.58984375;69;
0.4036904296875008;15316.6259765625;224.8876953125;68.5;
0.4183837890624993;17392.76953125;250.875;67.5;
0.40364853515624866;15311.0830078125;224.888671875;68;
0.41323769531249965;16271.966796875;240.265625;69;
0.4032596679687508;15332.4208984375;225.3642578125;69;
0.40415224609375144;15431.126953125;225.6630859375;69;
0.4087251953125026;16566.1142578125;240.4443359375;69;
0.41323330078125053;16283.1728515625;235.556640625;69;
0.41221503906250234;16341.40625;239.6103515625;69;
0.40482675781250066;15440.185546875;226.6162109375;69.5;
0.40595976562499914;15528.2216796875;226.556640625;69.5;
0.40341240234375064;15314.123046875;224.41015625;69;
0.41886445312499987;17396.46484375;250.63671875;69;
0.4032642578124985;15313.884765625;224.6494140625;68;
0.41361738281250027;16401.4873046875;240.802734375;68.5;
0.4043537109374995;15362.87890625;225.423828125;69;
0.4031554687500005;15321.5732421875;224.708984375;69;
0.41563046875000254;17280.236328125;247.955078125;68.5;
0.40671201171874927;15440.24609375;226.318359375;68.5;
0.4121353515624975;16378.9560546875;239.4912109375;69;
0.4036868164062497;15375.6943359375;225.8408203125;69.5;
0.4032498046874977;15308.5791015625;224.4111328125;69.5;
0.40321904296875033;15309.056640625;224.4111328125;68.5;
0.41878291015624924;17503.2763671875;250.9345703125;68.5;
0.40847832031250064;16296.3447265625;238.060546875;68;
0.40919365234374894;15553.61328125;228.3447265625;68.5;
0.4037042968750022;15371.8798828125;225.1259765625;69;
0.4035089843750015;15327.294921875;224.470703125;69;
0.41646552734374964;17413.3330078125;249.8623046875;69.5;
0.40397128906250046;15382.66796875;225.3642578125;69.5;
0.4127141601562485;16421.6337890625;239.6103515625;70;
0.40426748046875005;15389.34375;225.484375;69.5;
0.40340800781249797;15352.9248046875;224.58984375;69.5;
0.4180286132812512;18134.01171875;269.53125;67;
0.4131697265625007;15854.138671875;231.5634765625;64;
0.4124241210937498;16339.0224609375;240.146484375;64;
0.4035700195312515;15338.91796875;224.6494140625;64;
0.4041048828125007;15363.6533203125;225.54296875;63.5;
0.40384003906250143;15361.9853515625;224.947265625;63.5;
0.4185302734375007;17388.298828125;250.517578125;64.5;
0.4064193359374997;16153.3544921875;237.107421875;65.5;
0.41127285156249727;15614.6484375;229.4169921875;65;
0.40353212890624945;15314.419921875;224.470703125;63.5;
0.4059529296875013;15373.7861328125;227.8681640625;63.5;
0.4171928710937536;17312.958984375;250.041015625;63.5;
0.40661357421875266;15442.80859375;226.9736328125;63.5;
0.4133948242187486;16287.8818359375;240.3251953125;63.5;
0.4039828124999971;15350.00390625;225.3046875;64;
0.4025024414062557;15277.4658203125;223.9345703125;64;
0.4079309570312546;16340.6318359375;239.7890625;64;
0.4140764648437454;16278.10546875;235.4970703125;64;
